Date,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT
2015-08-04 00:00:00+00:00,143.5399932861328,,17550.69921875,1.09560227394104,1090.699951171875,47.540000915527344
2015-08-05 00:00:00+00:00,144.9499969482422,,17540.5,1.0888975858688354,1085.699951171875,47.58000183105469
2015-08-06 00:00:00+00:00,143.82000732421875,,17419.80078125,1.0903104543685913,1090.199951171875,46.619998931884766
2015-08-07 00:00:00+00:00,142.4199981689453,,17373.400390625,1.0927051305770874,1094.0999755859375,46.7400016784668
2015-08-10 00:00:00+00:00,145.86000061035156,,17615.19921875,1.0965032577514648,1104.199951171875,47.33000183105469
2015-08-11 00:00:00+00:00,144.0500030517578,,17402.80078125,1.1016976833343506,1107.5999755859375,46.40999984741211
2015-08-12 00:00:00+00:00,142.42999267578125,,17402.5,1.104203701019287,1123.199951171875,46.7400016784668
2015-08-13 00:00:00+00:00,144.80999755859375,,17408.19921875,1.1160963773727417,1115.699951171875,46.72999954223633
2015-08-14 00:00:00+00:00,145.08999633789062,,17477.400390625,1.1160963773727417,1112.9000244140625,47.0
2015-08-17 00:00:00+00:00,144.44000244140625,,17545.19921875,1.1092993021011353,1118.5999755859375,47.31999969482422
2015-08-18 00:00:00+00:00,144.60000610351562,,17511.30078125,1.107800006866455,1117.0999755859375,47.27000045776367
2015-08-19 00:00:00+00:00,142.72000122070312,,17348.69921875,1.1030831336975098,1128.0999755859375,46.61000061035156
2015-08-20 00:00:00+00:00,137.02000427246094,,16990.69921875,1.1118029356002808,1153.0,45.65999984741211
2015-08-21 00:00:00+00:00,131.7100067138672,,16459.80078125,1.1236965656280518,1159.5999755859375,43.06999969482422
2015-08-24 00:00:00+00:00,127.19000244140624,,15871.2998046875,1.1376951932907104,1153.4000244140625,41.68000030517578
2015-08-25 00:00:00+00:00,125.48999786376952,,15666.400390625,1.1583056449890137,1138.199951171875,40.470001220703125
2015-08-26 00:00:00+00:00,129.33999633789062,,16285.5,1.1550945043563845,1124.5999755859375,42.709999084472656
2015-08-27 00:00:00+00:00,131.8699951171875,,16654.80078125,1.134005427360535,1122.4000244140625,43.900001525878906
2015-08-28 00:00:00+00:00,133.24000549316406,,16643.0,1.1247961521148682,1133.0999755859375,43.93000030517578
2015-08-31 00:00:00+00:00,130.67999267578125,,16528.0,1.1214030981063845,1131.5999755859375,43.52000045776367
2015-09-01 00:00:00+00:00,127.44000244140624,,16058.2998046875,1.1225864887237549,1138.699951171875,41.81999969482422
2015-09-02 00:00:00+00:00,130.6300048828125,,16351.400390625,1.1293437480926514,1132.5,43.36000061035156
2015-09-03 00:00:00+00:00,131.02000427246094,,16374.7998046875,1.121604323387146,1123.699951171875,43.5
2015-09-04 00:00:00+00:00,129.75999450683594,,16102.400390625,1.1125946044921875,1120.5999755859375,42.61000061035156
2015-09-07 00:00:00+00:00,,,,1.115200161933899,,
2015-09-08 00:00:00+00:00,133.82000732421875,,16492.69921875,1.1163954734802246,1120.4000244140625,43.88999938964844
2015-09-09 00:00:00+00:00,132.64999389648438,,16253.599609375,1.1207369565963743,1102.199951171875,43.06999969482422
2015-09-10 00:00:00+00:00,133.5500030517578,,16330.400390625,1.1220699548721311,1109.5,43.290000915527344
2015-09-11 00:00:00+00:00,134.6699981689453,,16433.099609375,1.1290887594223022,1103.5,43.47999954223633
2015-09-14 00:00:00+00:00,134.42999267578125,,16371.0,1.1344043016433716,1107.699951171875,43.040000915527344
2015-09-15 00:00:00+00:00,136.3000030517578,,16599.80078125,1.1307612657546997,1102.800048828125,43.97999954223633
2015-09-16 00:00:00+00:00,137.1999969482422,,16739.900390625,1.1271796226501465,1119.199951171875,44.29999923706055
2015-09-17 00:00:00+00:00,137.4499969482422,,16674.69921875,1.12920343875885,1117.300048828125,44.25
2015-09-18 00:00:00+00:00,136.08999633789062,,16384.599609375,1.1400948762893677,1138.0999755859375,43.47999954223633
2015-09-21 00:00:00+00:00,136.02000427246094,,16510.19921875,1.12920343875885,1133.0999755859375,44.11000061035156
2015-09-22 00:00:00+00:00,133.99000549316406,,16330.5,1.1190940141677856,1125.0,43.900001525878906
2015-09-23 00:00:00+00:00,131.6699981689453,,16279.900390625,1.1120749711990356,1131.5999755859375,43.869998931884766
2015-09-24 00:00:00+00:00,129.75,,16201.2998046875,1.1189937591552734,1153.800048828125,43.90999984741211
2015-09-25 00:00:00+00:00,131.00999450683594,,16314.7001953125,1.1178929805755615,1146.0,43.93999862670898
2015-09-28 00:00:00+00:00,128.1300048828125,,16001.900390625,1.1201720237731934,1132.0,43.290000915527344
2015-09-29 00:00:00+00:00,128.75,,16049.099609375,1.123103380203247,1127.0999755859375,43.43999862670898
2015-09-30 00:00:00+00:00,130.9499969482422,,16284.7001953125,1.1255937814712524,1115.5,44.2599983215332
2015-10-01 00:00:00+00:00,130.61000061035156,,16272.0,1.11720609664917,1114.199951171875,44.61000061035156
2015-10-02 00:00:00+00:00,132.55999755859375,,16472.400390625,1.1193444728851318,1137.0999755859375,45.56999969482422
2015-10-05 00:00:00+00:00,134.02000427246094,,16776.400390625,1.1226998567581177,1138.0999755859375,46.630001068115234
2015-10-06 00:00:00+00:00,134.6300048828125,,16790.19921875,1.1195199489593506,1146.800048828125,46.75
2015-10-07 00:00:00+00:00,137.02000427246094,,16912.30078125,1.1267986297607422,1149.0,46.79999923706055
2015-10-08 00:00:00+00:00,139.0399932861328,,17050.80078125,1.1239995956420898,1144.699951171875,47.45000076293945
2015-10-09 00:00:00+00:00,139.6999969482422,,17084.5,1.1286935806274414,1156.300048828125,47.11000061035156
2015-10-12 00:00:00+00:00,140.67999267578125,,17131.900390625,1.1369967460632324,1164.9000244140625,47.0
2015-10-13 00:00:00+00:00,140.2899932861328,,17081.900390625,1.135550618171692,1165.800048828125,46.88999938964844
2015-10-14 00:00:00+00:00,134.22000122070312,,16924.80078125,1.138498306274414,1180.0999755859375,46.68000030517578
2015-10-15 00:00:00+00:00,137.38999938964844,,17141.80078125,1.147552251815796,1187.9000244140625,47.0099983215332
2015-10-16 00:00:00+00:00,137.60000610351562,,17216.0,1.1368157863616943,1183.5999755859375,47.5099983215332
2015-10-19 00:00:00+00:00,138.4199981689453,,17230.5,1.1361054182052612,1173.300048828125,47.619998931884766
2015-10-20 00:00:00+00:00,138.8800048828125,,17217.099609375,1.132900595664978,1178.0,47.77000045776367
2015-10-21 00:00:00+00:00,141.19000244140625,,17168.599609375,1.1353960037231443,1167.5999755859375,47.20000076293945
2015-10-22 00:00:00+00:00,146.30999755859375,,17489.19921875,1.134803295135498,1166.5999755859375,48.02999877929688
2015-10-23 00:00:00+00:00,146.6999969482422,,17646.69921875,1.108094573020935,1163.300048828125,52.869998931884766
2015-10-26 00:00:00+00:00,146.6999969482422,,17623.099609375,1.1020376682281494,1167.0,54.25
2015-10-27 00:00:00+00:00,148.4600067138672,,17581.400390625,1.1065986156463623,1166.800048828125,53.68999862670898
2015-10-28 00:00:00+00:00,147.8800048828125,,17779.5,1.1037039756774902,1177.0999755859375,53.97999954223633
2015-10-29 00:00:00+00:00,147.17999267578125,,17755.80078125,1.0928961038589478,1147.199951171875,53.36000061035156
2015-10-30 00:00:00+00:00,148.07000732421875,,17663.5,1.099384307861328,1141.5,52.63999938964844
2015-11-02 00:00:00+00:00,148.39999389648438,,17828.80078125,1.102596640586853,1135.800048828125,53.2400016784668
2015-11-03 00:00:00+00:00,148.08999633789062,,17918.19921875,1.1016006469726562,1114.199951171875,54.150001525878906
2015-11-04 00:00:00+00:00,148.19000244140625,,17867.599609375,1.0963950157165527,1106.5,54.400001525878906
2015-11-05 00:00:00+00:00,147.97000122070312,,17863.400390625,1.086802959442139,1104.4000244140625,54.380001068115234
2015-11-06 00:00:00+00:00,147.94000244140625,,17910.30078125,1.0883997678756714,1087.5999755859375,54.91999816894531
2015-11-09 00:00:00+00:00,145.97999572753906,,17730.5,1.0733413696289062,1087.9000244140625,54.15999984741211
2015-11-10 00:00:00+00:00,145.14999389648438,,17758.19921875,1.0759514570236206,1088.199951171875,53.5099983215332
2015-11-11 00:00:00+00:00,144.99000549316406,,17702.19921875,1.0737563371658323,1084.699951171875,53.650001525878906
2015-11-12 00:00:00+00:00,142.5399932861328,,17448.099609375,1.0762988328933716,1080.800048828125,53.31999969482422
2015-11-13 00:00:00+00:00,142.58999633789062,,17245.19921875,1.0815019607543943,1080.800048828125,52.84000015258789
2015-11-16 00:00:00+00:00,144.4199981689453,,17483.0,1.06999933719635,1083.699951171875,53.77000045776367
2015-11-17 00:00:00+00:00,146.0800018310547,,17489.5,1.068798542022705,1068.699951171875,52.970001220703125
2015-11-18 00:00:00+00:00,148.27999877929688,,17737.19921875,1.064384698867798,1068.800048828125,53.84999847412109
2015-11-19 00:00:00+00:00,149.24000549316406,,17732.80078125,1.066996693611145,1078.0,53.93999862670898
2015-11-20 00:00:00+00:00,149.39999389648438,,17823.80078125,1.0726161003112793,1076.4000244140625,54.18999862670898
2015-11-23 00:00:00+00:00,148.33999633789062,,17792.69921875,1.0641014575958252,1066.800048828125,54.18999862670898
2015-11-24 00:00:00+00:00,148.64999389648438,,17812.19921875,1.0642033815383911,1074.300048828125,54.25
2015-11-25 00:00:00+00:00,147.42999267578125,,17813.400390625,1.064384698867798,1070.5,53.68999862670898
2015-11-26 00:00:00+00:00,,,,1.0624960660934448,,
2015-11-27 00:00:00+00:00,146.9499969482422,,17798.5,1.0604453086853027,1056.199951171875,53.93000030517578
2015-11-30 00:00:00+00:00,145.4499969482422,,17719.900390625,1.05830180644989,1065.800048828125,54.34999847412109
2015-12-01 00:00:00+00:00,147.74000549316406,,17888.30078125,1.0572947263717651,1063.800048828125,55.220001220703125
2015-12-02 00:00:00+00:00,146.9600067138672,,17729.69921875,1.0625863075256348,1054.199951171875,55.209999084472656
2015-12-03 00:00:00+00:00,145.55999755859375,,17477.69921875,1.0613007545471191,1061.699951171875,54.20000076293945
2015-12-04 00:00:00+00:00,148.5,,17847.599609375,1.0915957689285278,1084.5,55.90999984741211
2015-12-07 00:00:00+00:00,148.4499969482422,,17730.5,1.0883997678756714,1076.4000244140625,55.810001373291016
2015-12-08 00:00:00+00:00,144.99000549316406,,17568.0,1.0834001302719116,1076.300048828125,55.790000915527344
2015-12-09 00:00:00+00:00,144.24000549316406,,17492.30078125,1.0893957614898682,1077.5999755859375,54.97999954223633
2015-12-10 00:00:00+00:00,146.41000366210938,,17574.80078125,1.1017948389053345,1073.0999755859375,55.27000045776367
2015-12-11 00:00:00+00:00,144.6199951171875,,17265.19921875,1.0948106050491333,1076.9000244140625,54.060001373291016
2015-12-14 00:00:00+00:00,143.0,,17368.5,1.0983941555023191,1064.699951171875,55.13999938964844
2015-12-15 00:00:00+00:00,146.52999877929688,,17524.900390625,1.0992997884750366,1062.9000244140625,55.20000076293945
2015-12-16 00:00:00+00:00,148.11000061035156,,17749.099609375,1.0936251878738403,1078.0,56.130001068115234
2015-12-17 00:00:00+00:00,145.55999755859375,,17495.80078125,1.087453007698059,1050.800048828125,55.70000076293945
2015-12-18 00:00:00+00:00,139.5800018310547,,17128.599609375,1.0844104290008545,1066.199951171875,54.130001068115234
2015-12-21 00:00:00+00:00,140.89999389648438,,17251.599609375,1.0869920253753662,1081.9000244140625,54.83000183105469
2015-12-22 00:00:00+00:00,142.3800048828125,,17417.30078125,1.09129798412323,1074.800048828125,55.34999847412109
2015-12-23 00:00:00+00:00,144.05999755859375,,17602.599609375,1.0950024127960205,1069.4000244140625,55.81999969482422
2015-12-24 00:00:00+00:00,143.52999877929688,,17552.19921875,1.0909169912338257,1077.199951171875,55.66999816894531
2015-12-25 00:00:00+00:00,,,,1.0969964265823364,,
2015-12-28 00:00:00+00:00,144.5399932861328,,17528.30078125,1.0965994596481323,1070.5,55.95000076293945
2015-12-29 00:00:00+00:00,147.35000610351562,,17721.0,1.0975261926651,1077.5,56.54999923706055
2015-12-30 00:00:00+00:00,146.41000366210938,,17603.900390625,1.0928006172180176,1060.0999755859375,56.310001373291016
2015-12-31 00:00:00+00:00,144.58999633789062,,17425.0,1.093398094177246,1060.300048828125,55.47999954223633
2016-01-01 00:00:00+00:00,,,,1.0859060287475586,,
2016-01-04 00:00:00+00:00,140.5,,17148.900390625,1.085399150848389,1075.0999755859375,54.79999923706055
2016-01-05 00:00:00+00:00,141.07000732421875,,17158.69921875,1.0827549695968628,1078.4000244140625,55.04999923706055
2016-01-06 00:00:00+00:00,138.8300018310547,,16906.5,1.0751993656158447,1091.9000244140625,54.04999923706055
2016-01-07 00:00:00+00:00,133.00999450683594,,16514.099609375,1.0778998136520386,1107.699951171875,52.16999816894531
2016-01-08 00:00:00+00:00,129.99000549316406,,16346.5,1.0925976037979126,1097.800048828125,52.33000183105469
2016-01-11 00:00:00+00:00,130.2100067138672,,16398.599609375,1.0941038131713867,1096.5,52.29999923706055
2016-01-12 00:00:00+00:00,131.9199981689453,,16516.19921875,1.0857999324798584,1085.5999755859375,52.77999877929688
2016-01-13 00:00:00+00:00,128.1199951171875,,16151.400390625,1.0843987464904783,1087.5,51.63999938964844
2016-01-14 00:00:00+00:00,129.1999969482422,,16379.0,1.0886012315750122,1073.9000244140625,53.11000061035156
2016-01-15 00:00:00+00:00,125.62999725341795,,15988.099609375,1.085894227027893,1091.5,50.9900016784668
2016-01-18 00:00:00+00:00,,,,1.0920010805130005,,
2016-01-19 00:00:00+00:00,126.05999755859376,,16016.0,1.0895025730133057,1089.9000244140625,50.560001373291016
2016-01-20 00:00:00+00:00,122.13999938964844,,15766.7001953125,1.09129798412323,1107.0999755859375,50.790000915527344
2016-01-21 00:00:00+00:00,123.4000015258789,,15882.7001953125,1.0877013206481934,1099.0999755859375,50.47999954223633
2016-01-22 00:00:00+00:00,124.61000061035156,,16093.5,1.0862009525299072,1097.199951171875,52.290000915527344
2016-01-25 00:00:00+00:00,124.01000213623048,,15885.2001953125,1.079901933670044,1106.199951171875,51.790000915527344
2016-01-26 00:00:00+00:00,128.00999450683594,,16167.2001953125,1.0853049755096436,1121.699951171875,52.16999816894531
2016-01-27 00:00:00+00:00,116.58000183105467,,15944.5,1.086495876312256,1116.0999755859375,51.220001220703125
2016-01-28 00:00:00+00:00,118.01000213623048,,16069.599609375,1.090798020362854,1115.5999755859375,52.060001373291016
2016-01-29 00:00:00+00:00,120.12999725341795,,16466.30078125,1.0936970710754397,1116.4000244140625,55.09000015258789
2016-02-01 00:00:00+00:00,121.55999755859376,,16449.19921875,1.0825908184051514,1127.9000244140625,54.709999084472656
2016-02-02 00:00:00+00:00,117.5199966430664,,16153.5,1.0897282361984253,1127.300048828125,53.0
2016-02-03 00:00:00+00:00,121.87000274658205,,16336.7001953125,1.0922038555145264,1141.300048828125,52.15999984741211
2016-02-04 00:00:00+00:00,123.61000061035156,,16416.599609375,1.1091023683547974,1157.5999755859375,52.0
2016-02-05 00:00:00+00:00,122.55999755859376,,16205.0,1.119996428489685,1157.800048828125,50.15999984741211
2016-02-08 00:00:00+00:00,119.47000122070312,,16027.0,1.114504098892212,1197.9000244140625,49.40999984741211
2016-02-09 00:00:00+00:00,118.87999725341795,,16014.400390625,1.1189812421798706,1198.699951171875,49.27999877929688
2016-02-10 00:00:00+00:00,116.36000061035156,,15914.7001953125,1.1289994716644287,1194.699951171875,49.709999084472656
2016-02-11 00:00:00+00:00,108.44000244140624,,15660.2001953125,1.128095269203186,1247.9000244140625,49.68999862670898
2016-02-12 00:00:00+00:00,108.62999725341795,,15973.7998046875,1.1317979097366333,1239.0999755859375,50.5
2016-02-15 00:00:00+00:00,,,,1.1225990056991575,,
2016-02-16 00:00:00+00:00,112.5999984741211,,16196.400390625,1.1174057722091677,1207.9000244140625,51.09000015258789
2016-02-17 00:00:00+00:00,116.33999633789062,,16453.80078125,1.1147029399871826,1211.0999755859375,52.41999816894531
2016-02-18 00:00:00+00:00,117.56999969482422,,16413.400390625,1.112297534942627,1226.0999755859375,52.18999862670898
2016-02-19 00:00:00+00:00,115.16000366210938,,16392.0,1.1110987663269043,1230.4000244140625,51.81999969482422
2016-02-22 00:00:00+00:00,117.38999938964844,,16620.69921875,1.1123965978622437,1209.5,52.650001525878906
2016-02-23 00:00:00+00:00,116.9000015258789,,16431.80078125,1.102803349494934,1222.300048828125,51.18000030517578
2016-02-24 00:00:00+00:00,115.58999633789062,,16485.0,1.1027060747146606,1238.699951171875,51.36000061035156
2016-02-25 00:00:00+00:00,116.81999969482422,,16697.30078125,1.1013944149017334,1238.199951171875,52.09999847412109
2016-02-26 00:00:00+00:00,118.16000366210938,,16640.0,1.1024993658065796,1219.800048828125,51.29999923706055
2016-02-29 00:00:00+00:00,118.18000030517578,,16516.5,1.0923947095870972,1233.9000244140625,50.880001068115234
2016-03-01 00:00:00+00:00,119.95999908447266,,16865.099609375,1.0888975858688354,1230.300048828125,52.58000183105469
2016-03-02 00:00:00+00:00,119.6500015258789,,16899.30078125,1.0875948667526243,1241.0999755859375,52.95000076293945
